StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,pid,pid.check,VAL2,hear_about_study,id
2022-10-09 16:15:16,2022-10-09 16:15:46,0,76.88.101.173,100,30,1,2022-10-09 16:15:47,R_31dCXwzsOhWTI0L,,,,,32.8246,-117.1971,anonymous,EN,A17066962,A17066962,1,2,40477
2022-10-09 16:38:20,2022-10-09 16:39:06,0,192.145.36.34,100,46,1,2022-10-09 16:39:07,R_1OVrFBh3oQ7BUWc,,,,,34.0515,-118.2707,anonymous,EN,A15962933,A15962933,4,2,45321
2022-10-02 17:33:50,2022-10-02 17:34:30,0,76.176.206.13,14,39,0,2022-10-09 17:34:31,R_O3i4B1JM3bjif5f,,,,,,,anonymous,EN,,,,,41854
2022-10-09 18:04:20,2022-10-09 18:06:59,0,128.54.176.215,100,159,1,2022-10-09 18:07:00,R_2TZWfcVAl2QZQL8,,,,,32.8509,-117.2722,anonymous,EN,A17044286,A17044286,4,2,40564
2022-10-09 21:39:34,2022-10-09 21:40:15,0,76.176.206.13,100,41,1,2022-10-09 21:40:15,R_1MVUGDCSsQN5cvd,,,,,32.8425,-117.2484,anonymous,EN,A17192212,A17192212,4,2,41854
2022-10-10 01:18:03,2022-10-10 01:18:35,0,76.171.180.53,100,32,1,2022-10-10 01:18:36,R_3kvKjE74zBVF1f8,,,,,33.1062,-117.2947,anonymous,EN,A17235934,A17235934,1,2,44562
2022-10-10 10:02:34,2022-10-10 10:03:21,0,107.127.56.143,100,46,1,2022-10-10 10:03:21,R_1BXiy2wSpRbEuZH,,,,,33.9993,-118.2868,anonymous,EN,A13022515,A13022515,1,2,45357
2022-10-10 10:02:55,2022-10-10 10:03:41,0,128.54.24.30,100,45,1,2022-10-10 10:03:41,R_Z3GSU2LctKvDJeN,,,,,32.8595,-117.2124,anonymous,EN,A16436164,A16436164,1,1,42667
2022-10-10 10:15:51,2022-10-10 10:16:33,0,128.54.176.36,100,41,1,2022-10-10 10:16:33,R_sdlLmMZcCiwa7ip,,,,,37.7201,-122.4414,anonymous,EN,A16826760,A16826760,1,2,42453
2022-10-10 11:24:25,2022-10-10 11:25:08,0,69.196.44.228,100,43,1,2022-10-10 11:25:09,R_3OctKqIk03nmUHy,,,,,33.7338,-116.9299,anonymous,EN,A15867537,A15867537,4,2,35602
2022-10-10 12:29:40,2022-10-10 12:30:22,0,128.54.222.4,100,41,1,2022-10-10 12:30:22,R_DIwRh0u63IadE5P,,,,,32.8509,-117.2722,anonymous,EN,A17666653,A17666653,1,2,45237
2022-10-10 13:01:00,2022-10-10 13:01:42,0,68.7.212.252,100,41,1,2022-10-10 13:01:43,R_eVYMh3vlix0uqSl,,,,,32.6065,-117.058,anonymous,EN,A17579705,A17579705,1,2,45364
2022-10-10 14:08:05,2022-10-10 14:08:38,0,68.4.127.129,100,32,1,2022-10-10 14:08:39,R_3Ev95o8q2ogSdQv,,,,,33.5157,-117.7109,anonymous,EN,A15969843,A15969843,1,2,45003
2022-10-10 15:03:37,2022-10-10 15:04:23,0,128.54.215.102,100,45,1,2022-10-10 15:04:23,R_8jqIYXFIdc8wKat,,,,,34.0068,-118.256,anonymous,EN,A17652017,A17652017,1,2,44777
2022-10-10 15:34:20,2022-10-10 15:35:01,0,128.54.183.152,100,40,1,2022-10-10 15:35:02,R_1imRxTkmVcHPfyW,,,,,34.1332,-118.0325,anonymous,EN,A17276789,A17276789,1,2,44875
2022-10-10 16:04:45,2022-10-10 16:05:27,0,107.127.21.20,100,42,1,2022-10-10 16:05:28,R_Uoa0zxFP3abmvsZ,,,,,34.0251,-118.1556,anonymous,EN,A16915168,A16915168,4,2,40361
2022-10-10 17:28:27,2022-10-10 17:29:27,0,76.33.214.130,100,59,1,2022-10-10 17:29:28,R_2CZAvWvbFIXF58E,,,,,32.8595,-117.2124,anonymous,EN,A16449857,A16449857,1,2,39323
2022-10-10 19:14:32,2022-10-10 19:15:37,0,104.6.138.183,100,65,1,2022-10-10 19:15:38,R_3fIUSaG55eUbvIR,,,,,32.9511,-117.2241,anonymous,EN,A17567418,A17567418,1,2,45123
2022-10-11 12:15:07,2022-10-11 12:17:20,0,104.14.71.226,100,132,1,2022-10-11 12:17:21,R_DhFl9UKD1gluEfv,,,,,32.8595,-117.2124,anonymous,EN,A16353844,A16353844,1,2,36650
2022-10-11 12:20:54,2022-10-11 12:22:01,0,128.54.184.153,100,66,1,2022-10-11 12:22:01,R_sSj8u16Qb2qtosx,,,,,34.1332,-118.0325,anonymous,EN,A17000016,A17000016,1,2,40711
2022-10-11 18:01:46,2022-10-11 18:02:40,0,128.54.144.172,100,54,1,2022-10-11 18:02:40,R_2RQYhcjoCvnk5dy,,,,,32.8509,-117.2722,anonymous,EN,A17377306,A17377306,4,2,45340
2022-10-11 20:21:32,2022-10-11 20:22:26,0,76.88.49.75,100,53,1,2022-10-11 20:22:27,R_2zqnh4EJvBQZTS5,,,,,32.8425,-117.2484,anonymous,EN,17570160,17570160,4,2,45369
2022-10-11 20:43:15,2022-10-11 20:51:47,0,128.54.1.193,100,512,1,2022-10-11 20:51:48,R_29oV8QK4lQaUus5,,,,,32.8595,-117.2124,anonymous,EN,A17659174,A17659174,1,2,45234
2022-10-11 21:02:48,2022-10-11 21:03:19,0,70.95.4.140,100,30,1,2022-10-11 21:03:19,R_1rkoeoapO7E8FaG,,,,,32.9164,-117.1393,anonymous,EN,A16753901,A16753901,1,2,45019
2022-10-12 11:37:27,2022-10-12 11:38:13,0,128.54.159.161,100,46,1,2022-10-12 11:38:14,R_3Rrav8JDhXZy4NW,,,,,32.8509,-117.2722,anonymous,EN,A16915111,A16915111,1,2,45457
2022-10-12 13:26:13,2022-10-12 13:26:48,0,137.110.67.194,100,34,1,2022-10-12 13:26:48,R_1po4KJ6ablEExTy,,,,,33.5679,-117.7046,anonymous,EN,A17174468,A17174468,4,2,40702
2022-10-12 15:10:33,2022-10-12 15:11:47,0,69.196.47.214,100,73,1,2022-10-12 15:11:47,R_2TFrmkHY6ZEyGRL,,,,,32.8595,-117.2124,anonymous,EN,A16367914,A16367914,4,2,43389
2022-10-12 16:39:02,2022-10-12 16:39:42,0,76.33.14.129,100,40,1,2022-10-12 16:39:42,R_ulBfeQB2NZPc14l,,,,,32.7994,-117.1686,anonymous,EN,A16230516,A16230516,1,2,37781
2022-10-13 10:31:24,2022-10-13 10:31:58,0,76.88.53.149,100,34,1,2022-10-13 10:31:59,R_1C3h3HWKQawJlId,,,,,32.8425,-117.2484,anonymous,EN,A15818203,A15818203,4,2,40094
2022-10-13 10:52:53,2022-10-13 10:53:20,0,70.181.155.195,100,27,1,2022-10-13 10:53:21,R_2ymy8tf1B6Zbdx9,,,,,32.7847,-117.0203,anonymous,EN,A16514161,A16514161,1,2,37267
2022-10-13 11:04:38,2022-10-13 11:05:13,0,128.54.23.205,100,35,1,2022-10-13 11:05:14,R_9oSv56rGR8G7V85,,,,,32.8595,-117.2124,anonymous,EN,A17172862,A17172862,1,2,45168
2022-10-13 11:32:28,2022-10-13 11:34:09,0,128.54.24.132,100,100,1,2022-10-13 11:34:10,R_2zbVET1BK5lZZcf,,,,,32.8595,-117.2124,anonymous,EN,A16411059,A16411059,1,2,38529
2022-10-13 22:41:31,2022-10-13 22:42:32,0,70.95.73.160,100,61,1,2022-10-13 22:42:33,R_3CJUndUFZ6icDFD,,,,,32.9511,-117.2241,anonymous,EN,A17147150,A17147150,1,2,41209
2022-10-14 11:00:17,2022-10-14 11:00:57,0,69.196.45.250,100,39,1,2022-10-14 11:00:57,R_3FIQ4g4pDRLnDd9,,,,,32.8595,-117.2124,anonymous,EN,A17183799,A17183799,1,2,42202
2022-10-14 11:10:29,2022-10-14 11:11:09,0,128.54.180.86,100,40,1,2022-10-14 11:11:10,R_2Ev4xLhms520mAa,,,,,32.8509,-117.2722,anonymous,EN,A17647636,A17647636,1,2,45501
2022-10-14 12:45:19,2022-10-14 12:45:55,0,76.176.144.191,100,36,1,2022-10-14 12:45:56,R_2vf5nfknoHRhYp7,,,,,32.8595,-117.2124,anonymous,EN,A14819054,A14819054,1,2,26693
2022-10-14 15:28:20,2022-10-14 15:28:48,0,76.176.194.177,100,28,1,2022-10-14 15:28:49,R_1lxY2zUTtTZPBZw,,,,,32.8425,-117.2484,anonymous,EN,A16239685,A16239685,4,2,39557
2022-10-15 16:21:52,2022-10-15 16:22:41,0,107.132.35.253,100,48,1,2022-10-15 16:22:41,R_22WCBnw5KxEwTBT,,,,,32.8595,-117.2124,anonymous,EN,A16284003,A16284003,1,2,38027
2022-10-16 11:25:43,2022-10-16 11:26:35,0,66.75.249.15,100,52,1,2022-10-16 11:26:36,R_2CTUDo5JmjOf6oE,,,,,32.8595,-117.2124,anonymous,EN,A17052972,A17052972,1,2,40367
2022-10-16 14:45:37,2022-10-16 14:46:13,0,172.58.19.127,100,36,1,2022-10-16 14:46:14,R_R2juyZ76GtmLyKd,,,,,33.8001,-117.9949,anonymous,EN,A17558143,A17558143,1,2,45318
2022-10-16 15:05:07,2022-10-16 15:05:38,0,71.142.245.190,100,31,1,2022-10-16 15:05:39,R_3dQRKZyXQB9remA,,,,,32.8595,-117.2124,anonymous,EN,A15850185,A15850185,4,2,34701
2022-10-16 22:23:49,2022-10-16 22:24:21,0,128.54.209.38,100,31,1,2022-10-16 22:24:22,R_1d5r3l3oIvGTJx1,,,,,32.7638,-117.07,anonymous,EN,A17174133,A17174133,1,2,41319
2022-10-16 22:46:31,2022-10-16 22:47:27,0,70.95.163.146,100,56,1,2022-10-16 22:47:28,R_vTZzqDn3SoJZ5qV,,,,,32.8595,-117.2124,anonymous,EN,A17095566,A17095566,1,2,44439
2022-10-17 11:19:40,2022-10-17 11:21:09,0,69.196.45.230,100,89,1,2022-10-17 11:21:10,R_5dbL3mdVvCWUuf7,,,,,32.8595,-117.2124,anonymous,EN,A17670263,A17670263,4,2,45552
2022-10-17 11:54:58,2022-10-17 11:55:35,0,108.253.177.37,100,36,1,2022-10-17 11:55:35,R_2z7o6KbFhtAKXT9,,,,,32.8595,-117.2124,anonymous,EN,A16988643,A16988643,1,2,40399
2022-10-17 18:00:05,2022-10-17 18:00:36,0,99.40.49.37,100,31,1,2022-10-17 18:00:37,R_C98TWWtP9Yfm7ol,,,,,32.7967,-117.1367,anonymous,EN,A17188341,A17188341,1,2,42348
2022-10-18 10:45:20,2022-10-18 10:46:20,0,128.54.6.240,100,59,1,2022-10-18 10:46:21,R_1OxbicX6jOoRbcd,,,,,32.8595,-117.2124,anonymous,EN,A17135376,A17135376,1,2,40807
2022-10-18 12:54:00,2022-10-18 12:54:58,0,137.110.75.129,100,57,1,2022-10-18 12:54:59,R_3qvTs84tGxLUp0u,,,,,32.8595,-117.2124,anonymous,EN,A15840931,A15840931,1,2,33425
2022-10-11 13:28:05,2022-10-11 13:31:19,0,108.253.179.20,14,194,0,2022-10-18 13:31:32,R_O2Up4ArnEWe0lRT,,,,,,,anonymous,EN,,,,,39064
2022-10-18 18:15:51,2022-10-18 18:16:28,0,75.80.110.215,100,37,1,2022-10-18 18:16:29,R_3PTtfn3Oj0A6TP0,,,,,32.8425,-117.2484,anonymous,EN,A17622459,A17622459,1,2,45545
2022-10-18 18:28:33,2022-10-18 18:29:00,0,69.196.43.181,100,27,1,2022-10-18 18:29:01,R_3nejnxvWDFu23AJ,,,,,32.8123,-116.9172,anonymous,EN,A16915253,A16915253,4,2,41747
2022-10-19 10:44:04,2022-10-19 10:45:24,0,69.196.46.192,100,79,1,2022-10-19 10:45:24,R_6ETsx0HI6DuARCp,,,,,32.8595,-117.2124,anonymous,EN,A15898239,A15898239,1,2,34331
2022-10-19 11:03:40,2022-10-19 11:04:37,0,137.110.66.86,100,57,1,2022-10-19 11:04:39,R_1Fb36dh2AICceU0,,,,,33.5679,-117.7046,anonymous,EN,A16664610,A16664610,1,2,36960
2022-10-19 13:50:56,2022-10-19 13:51:46,0,75.80.38.251,100,50,1,2022-10-19 13:51:47,R_3MGz0ngGQU3kohp,,,,,32.7994,-117.1686,anonymous,EN,A15767731,A15767731,1,2,34390
2022-10-19 15:59:48,2022-10-19 16:01:09,0,128.54.178.20,100,80,1,2022-10-19 16:01:09,R_3QEm9OVxiVaTrbv,,,,,32.8509,-117.2722,anonymous,EN,A17589576,A17589576,1,2,45259
2022-10-19 18:09:56,2022-10-19 18:10:19,0,71.142.246.16,100,23,1,2022-10-19 18:10:20,R_Rep9M2kTnXCwobT,,,,,32.8595,-117.2124,anonymous,EN,A15880161,A15880161,1,2,40038
2022-10-19 18:33:58,2022-10-19 18:35:19,0,70.95.167.0,100,81,1,2022-10-19 18:35:20,R_1QFVPaHO2VHJfrs,,,,,32.8595,-117.2124,anonymous,EN,A16661059,A16661059,1,2,38200
2022-10-19 22:49:30,2022-10-19 22:52:01,0,68.107.124.103,100,151,1,2022-10-19 22:52:01,R_3DdrxorjMKYZNfg,,,,,32.9728,-117.0379,anonymous,EN,A17573176,A17573176,1,2,45434
2022-10-20 10:03:31,2022-10-20 10:04:06,0,128.54.193.39,100,35,1,2022-10-20 10:04:06,R_1H834tu64D27ZRQ,,,,,32.8509,-117.2722,anonymous,EN,A16723581,A16723581,4,2,42178
2022-10-20 10:30:20,2022-10-20 10:30:51,0,69.196.43.46,100,31,1,2022-10-20 10:30:53,R_3lS2pTyhPnuQVpW,,,,,32.8123,-116.9172,anonymous,EN,A16333560,A16333560,1,2,37917
2022-10-20 11:23:57,2022-10-20 11:24:38,0,137.110.206.75,100,41,1,2022-10-20 11:24:38,R_3m1Nz9CPxr8tB7H,,,,,32.8123,-116.9172,anonymous,EN,A15850768,A15850768,1,2,32457
2022-10-20 16:46:57,2022-10-20 16:47:39,0,69.196.46.198,100,42,1,2022-10-20 16:47:39,R_10pIOm90Qjojy5P,,,,,32.8595,-117.2124,anonymous,EN,A17147560,A17147560,4,2,41681
2022-10-20 17:53:20,2022-10-20 17:54:07,0,137.110.58.144,100,46,1,2022-10-20 17:54:08,R_2eRzhKewT5wh4RR,,,,,32.8595,-117.2124,anonymous,EN,A16891724,A16891724,4,2,44794
2022-10-20 22:17:27,2022-10-20 22:18:23,0,66.75.56.92,100,56,1,2022-10-20 22:18:24,R_2AXxEAjjDpZo0Ot,,,,,32.8425,-117.2484,anonymous,EN,A17649984,A17649984,1,2,45579
2022-10-21 11:44:30,2022-10-21 11:44:58,0,132.239.28.71,100,28,1,2022-10-21 11:44:58,R_yyxCLzEHNNadiKZ,,,,,32.7398,-117.027,anonymous,EN,A16227088,A16227088,4,2,38522
2022-10-21 21:36:18,2022-10-21 21:36:48,0,99.121.254.170,100,30,1,2022-10-21 21:36:48,R_xbGbzJ8bC10Uf8R,,,,,32.9164,-117.1393,anonymous,EN,A17219821,A17219821,1,2,40964
2022-10-22 02:59:59,2022-10-22 03:01:02,0,172.249.88.89,100,63,1,2022-10-22 03:01:03,R_d4OhB1qE6V36KyJ,,,,,33.781,-118.2622,anonymous,EN,A17416721,A17416721,1,2,45632
2022-10-22 10:09:10,2022-10-22 10:10:26,0,76.167.190.48,100,75,1,2022-10-22 10:10:26,R_w7spILoq5BeRBkZ,,,,,32.8595,-117.2124,anonymous,EN,A17581915,A17581915,4,2,45665
2022-10-22 23:00:46,2022-10-22 23:02:52,0,75.80.98.73,100,126,1,2022-10-22 23:02:53,R_vvQGtNulP9TiSf7,,,,,32.8425,-117.2484,anonymous,EN,A17640182,A17640182,1,2,45238
2022-10-23 16:28:00,2022-10-23 16:29:01,0,128.54.189.194,100,61,1,2022-10-23 16:29:01,R_plVjKPoLkVtw25j,,,,,32.8509,-117.2722,anonymous,EN,A17300015,A17300015,1,2,44797
2022-10-24 00:42:30,2022-10-24 00:43:02,0,72.207.48.173,100,31,1,2022-10-24 00:43:03,R_1F4h5LECesGXS1Q,,,,,32.7097,-117.1228,anonymous,EN,A17629493,A17629493,1,2,45661
2022-10-24 10:11:14,2022-10-24 10:11:52,0,23.125.120.118,100,37,1,2022-10-24 10:11:52,R_3GfyvTIb6D4zvEy,,,,,32.8595,-117.2124,anonymous,EN,A15769174,A15769174,1,2,31480
2022-10-24 11:46:58,2022-10-24 11:47:39,0,70.95.172.45,100,40,1,2022-10-24 11:47:39,R_1i9geoumoL6azcs,,,,,32.8595,-117.2124,anonymous,EN,A16265575,A16265575,5,2,42502
2022-10-24 11:57:56,2022-10-24 11:58:27,0,70.95.172.45,100,30,1,2022-10-24 11:58:27,R_39owRV8jDcINX6F,,,,,32.8595,-117.2124,anonymous,EN,A16629975,A16629975,1,2,42769
2022-10-18 00:00:42,2022-10-18 00:01:36,0,71.142.246.16,43,54,0,2022-10-25 00:01:40,R_yW5u6mvgbhJEfBv,,,,,,,anonymous,EN,A15880161,A15880161,,,40038
2022-10-25 04:34:38,2022-10-25 04:35:17,0,71.142.247.209,100,39,1,2022-10-25 04:35:17,R_0NjLeNqM1YHBRux,,,,,32.8595,-117.2124,anonymous,EN,A16456998,A16456998,1,2,44087
2022-10-25 10:57:55,2022-10-25 10:58:59,0,108.90.229.50,100,63,1,2022-10-25 10:58:59,R_2ALHLvnsChEq1lq,,,,,32.7967,-117.1367,anonymous,EN,A17554128,A17554128,1,2,45444
2022-10-25 12:17:15,2022-10-25 12:18:22,0,69.196.46.74,100,66,1,2022-10-25 12:18:22,R_ZBRpEFSuijmSCS5,,,,,32.8595,-117.2124,anonymous,EN,A16466607,A16466607,1,2,44551
2022-10-25 13:06:37,2022-10-25 13:07:26,0,66.75.245.180,100,48,1,2022-10-25 13:07:26,R_3CT2YKK0HDh8QSQ,,,,,32.8595,-117.2124,anonymous,EN,A15671319,A15671319,1,2,28987
2022-10-25 15:44:49,2022-10-25 15:45:33,0,99.178.128.44,100,43,1,2022-10-25 15:45:33,R_22WCQgaV9IUDTM6,,,,,32.8003,-117.2438,anonymous,EN,A16628630,A16628630,1,2,44957
2022-10-25 16:56:42,2022-10-25 16:58:06,0,137.110.44.243,100,84,1,2022-10-25 16:58:07,R_2SoQSGNNdBwVg2n,,,,,32.8246,-117.1971,anonymous,EN,A17642936,A17642936,1,2,45002
2022-10-26 13:26:54,2022-10-26 13:28:11,0,66.27.90.205,100,77,1,2022-10-26 13:28:12,R_2wb5XUtxqVuMWpC,,,,,32.7967,-117.1367,anonymous,EN,A17656573,A17656573,1,2,45489
2022-10-27 23:56:03,2022-10-27 23:57:03,0,70.95.172.45,100,60,1,2022-10-27 23:57:04,R_2EabkcjW0IATKr2,,,,,32.8595,-117.2124,anonymous,EN,A16299068,A16299068,4,2,43795
2022-10-28 10:01:12,2022-10-28 10:02:17,0,128.54.208.247,100,64,1,2022-10-28 10:02:18,R_0dkoKFFS1C7H7MJ,,,,,32.8509,-117.2722,anonymous,EN,A17349542,A17349542,1,2,44974
2022-10-28 11:19:14,2022-10-28 11:20:05,0,69.196.41.122,100,50,1,2022-10-28 11:20:05,R_3dSTax9Hs7WCSXG,,,,,32.8595,-117.2124,anonymous,EN,A16936264,A16936264,1,2,44516
2022-10-28 12:23:46,2022-10-28 12:24:29,0,68.7.15.43,100,42,1,2022-10-28 12:24:30,R_3oLRfMZ6REyU09a,,,,,32.8123,-116.9172,anonymous,EN,A17213369,A17213369,1,2,40997
2022-10-28 15:29:22,2022-10-28 15:30:23,0,98.149.3.17,100,61,1,2022-10-28 15:30:23,R_4ZmQ3beEndR6osp,,,,,33.7518,-117.9932,anonymous,EN,A16883587,A16883587,1,2,45710
2022-10-28 16:23:12,2022-10-28 16:23:38,0,170.213.2.113,100,26,1,2022-10-28 16:23:38,R_3Ma0gfxO3iNls9g,,,,,32.5799,-117.0694,anonymous,EN,A16877338,A16877338,4,2,40696
2022-10-28 20:41:49,2022-10-28 20:42:25,0,97.90.206.112,100,35,1,2022-10-28 20:42:25,R_3k5GIBE4vTl4vCo,,,,,33.9258,-117.4899,anonymous,EN,A16292556,A16292556,1,2,39618
2022-10-29 16:30:53,2022-10-29 16:31:41,0,70.95.58.213,100,47,1,2022-10-29 16:31:42,R_3PgCBIRC2bPoWPU,,,,,32.7994,-117.1686,anonymous,EN,A16559275,A16559275,1,2,37692
2022-10-30 10:02:38,2022-10-30 10:03:36,0,76.168.200.99,100,58,1,2022-10-30 10:03:37,R_21naxRiv46THMTo,,,,,34.0486,-118.1796,anonymous,EN,A15792351,A15792351,1,2,36535
2022-10-31 11:03:49,2022-10-31 11:05:33,0,128.54.215.195,100,103,1,2022-10-31 11:05:34,R_2PtANodizPoGSyI,,,,,32.8509,-117.2722,anonymous,EN,A17302026,A17302026,1,2,45000
2022-10-31 14:06:59,2022-10-31 14:07:37,0,128.54.180.19,100,37,1,2022-10-31 14:07:37,R_3MSBrZyeNlvRYdB,,,,,32.8509,-117.2722,anonymous,EN,A17212732,A17212732,4,2,40447
2022-10-31 15:36:51,2022-10-31 15:37:29,0,45.22.193.81,100,37,1,2022-10-31 15:37:29,R_zYcgVfUbspQTgT7,,,,,33.1097,-117.067,anonymous,EN,A15923502,A15923502,1,2,36562
2022-10-31 16:51:09,2022-10-31 16:51:42,0,128.54.9.8,100,32,1,2022-10-31 16:51:43,R_1Cwht1wm6Xbj91C,,,,,32.8425,-117.2484,anonymous,EN,A16129489,A16129489,1,2,33989
2022-10-31 20:26:42,2022-10-31 20:27:10,0,104.176.73.25,100,27,1,2022-10-31 20:27:10,R_1Qt1khGVO5pngXe,,,,,32.7967,-117.1367,anonymous,EN,A16394345,A16394345,1,2,45741
2022-11-01 10:26:43,2022-11-01 10:27:57,0,69.196.43.174,100,74,1,2022-11-01 10:27:58,R_RWBZjrqWrbsvwEF,,,,,33.2077,-117.348,anonymous,EN,a15812819,a15812819,1,2,45839
2022-11-01 13:30:22,2022-11-01 13:31:12,0,137.110.204.140,100,50,1,2022-11-01 13:31:13,R_3w4yDYweZrNBJct,,,,,32.8425,-117.2484,anonymous,EN,A17020419,A17020419,1,2,45830
2022-11-02 10:59:17,2022-11-02 11:00:22,0,137.110.205.55,100,65,1,2022-11-02 11:00:23,R_yI6YhRmGQ0Avmg1,,,,,32.8425,-117.2484,anonymous,EN,A16962764,A16962764,1,2,45273
2022-11-02 12:06:23,2022-11-02 12:07:07,0,128.54.35.96,100,44,1,2022-11-02 12:07:08,R_2ahrvCuG8f8ueLH,,,,,32.8595,-117.2124,anonymous,EN,A17002343,A17002343,1,2,41194
2022-11-02 12:10:47,2022-11-02 12:11:28,0,128.54.147.163,100,40,1,2022-11-02 12:11:28,R_25AvoUDVSdCkO80,,,,,32.8509,-117.2722,anonymous,EN,A17484298,A17484298,1,2,45120
2022-11-02 22:01:24,2022-11-02 22:02:02,0,69.196.36.254,100,37,1,2022-11-02 22:02:02,R_1pLmv24wSPFsl1Q,,,,,32.7794,-117.1366,anonymous,EN,A17476494,A17476494,1,2,45063
2022-11-03 11:53:38,2022-11-03 11:55:48,0,137.110.70.239,100,129,1,2022-11-03 11:55:48,R_2TYveC6eSqxnOpE,,,,,32.9164,-117.1393,anonymous,EN,A17647654,A17647654,1,2,45834
2022-11-04 21:20:24,2022-11-04 21:21:01,0,108.216.110.15,100,36,1,2022-11-04 21:21:01,R_1NqT66XPHXYy7jD,,,,,32.8595,-117.2124,anonymous,EN,A16957273,A16957273,1,2,44826
2022-11-05 11:58:45,2022-11-05 11:59:36,0,128.54.179.235,100,50,1,2022-11-05 11:59:37,R_SB6Oy3xvMypLVhD,,,,,32.8509,-117.2722,anonymous,EN,A16933506,A16933506,1,2,45836
2022-11-05 12:49:52,2022-11-05 12:50:30,0,128.54.171.228,100,38,1,2022-11-05 12:50:31,R_3mknHQvoXE0xhto,,,,,34.1332,-118.0325,anonymous,EN,A16958774,A16958774,1,2,44300
2022-11-05 14:51:06,2022-11-05 14:51:47,0,172.58.32.14,100,41,1,2022-11-05 14:51:48,R_3Muv2l2L4LVhTTz,,,,,37.7794,-122.2178,anonymous,EN,A15795955,A15795955,1,2,37616
2022-11-05 23:07:12,2022-11-05 23:07:40,0,68.7.133.58,100,28,1,2022-11-05 23:07:40,R_1Ftd3sDRDmXnVdB,,,,,32.6387,-117.0801,anonymous,EN,A16842729,A16842729,1,2,42101
2022-11-06 20:09:53,2022-11-06 20:10:26,0,108.253.176.102,100,32,1,2022-11-06 20:10:27,R_1E6tBt5UlrLWOCm,,,,,32.8595,-117.2124,anonymous,EN,A16918998,A16918998,4,2,40523
2022-11-06 22:40:18,2022-11-06 22:43:08,0,68.252.124.182,100,169,1,2022-11-06 22:43:08,R_1gpE5HDu6a7Nq9q,,,,,32.8595,-117.2124,anonymous,EN,a17179877,a17179877,1,2,42049
2022-11-07 13:52:34,2022-11-07 13:53:03,0,99.76.230.195,100,29,1,2022-11-07 13:53:04,R_b28AfxKlppngsal,,,,,32.8595,-117.2124,anonymous,EN,A16450586,A16450586,1,2,39111
2022-11-07 13:55:01,2022-11-07 13:55:37,0,137.110.60.231,100,35,1,2022-11-07 13:55:38,R_eh3SIy57DiGrWV3,,,,,32.8509,-117.2722,anonymous,EN,A16888449,A16888449,4,2,42127
2022-11-07 22:22:27,2022-11-07 22:25:39,0,75.80.51.221,100,191,1,2022-11-07 22:25:40,R_2S941F3J52ktso2,,,,,32.8595,-117.2124,anonymous,EN,A16342238,A16342238,4,2,38174
2022-11-08 11:39:21,2022-11-08 11:40:07,0,70.95.174.200,100,45,1,2022-11-08 11:40:08,R_3xUYvjQAz3DCNS9,,,,,32.8595,-117.2124,anonymous,EN,A15886171,A15886171,1,2,36593
2022-11-08 11:47:08,2022-11-08 11:52:08,0,128.54.186.181,100,300,1,2022-11-08 11:52:08,R_3h0Kndk3gsNdeLP,,,,,32.8509,-117.2722,anonymous,EN,A17020226,A17020226,4,2,42675
2022-11-08 12:46:15,2022-11-08 12:47:08,0,99.182.12.31,100,52,1,2022-11-08 12:47:08,R_3vZ1RH9TI60sVfr,,,,,32.7638,-117.07,anonymous,EN,A17132859,A17132859,1,2,42810
2022-11-08 13:36:47,2022-11-08 13:37:27,0,128.54.214.77,100,39,1,2022-11-08 13:37:27,R_1i84ELJZHHcr9ok,,,,,32.8509,-117.2722,anonymous,EN,A16741213,A16741213,4,2,44828
2022-11-08 17:28:08,2022-11-08 17:29:13,0,128.54.163.42,100,65,1,2022-11-08 17:29:13,R_2azOiEpQuaXL9BB,,,,,32.8509,-117.2722,anonymous,EN,A16862329,A16862329,1,2,45464
2022-11-08 19:07:58,2022-11-08 19:08:30,0,75.80.54.109,100,32,1,2022-11-08 19:08:31,R_3PdlvohPI7GdtP1,,,,,32.8595,-117.2124,anonymous,EN,A15816451,A15816451,1,2,37053
2022-11-09 00:27:12,2022-11-09 00:28:03,0,107.132.34.94,100,51,1,2022-11-09 00:28:04,R_cGY51Xk36RRktcl,,,,,32.8595,-117.2124,anonymous,EN,A16295314,A16295314,4,2,36809
2022-11-09 13:26:04,2022-11-09 13:26:34,0,128.54.42.62,100,29,1,2022-11-09 13:26:35,R_3kGTb1wNyHdcFXJ,,,,,32.8425,-117.2484,anonymous,EN,A16868818,A16868818,1,2,43979
2022-11-10 02:37:08,2022-11-10 02:37:37,0,70.95.45.174,100,28,1,2022-11-10 02:37:37,R_3Kq40VbSVid1HUm,,,,,32.7994,-117.1686,anonymous,EN,a15382361,a15382361,1,2,26913
2022-11-10 10:42:09,2022-11-10 10:42:58,0,162.253.68.197,100,49,1,2022-11-10 10:42:58,R_R9x7SnZfEZnttf3,,,,,34.0337,-118.3509,anonymous,EN,A17551042,A17551042,1,2,45009
